tweet,channel,apple,tesla,google,meta,input_ids,attention_mask,sentiment
"“Privacy should be the default and it’s not currently, so we’re working on that. There's a growing appetite as people become more concerned about what their phone is leaking to telecoms and tech companies.”  https://t.co/Ie36XbFa47",wired,0,0,0,0,"[    0    17    48 46591   197    28     5  6814     8    24    17    27
    29    45   855     6    98    52    17    27   241   447    15    14
     4   345    18    10  1197 11037    25    82   555    55  2273    59
    99    49  1028    16 18914     7  9146    29     8  2903   451     4
    17    46  1437  1205   640    90     4   876    73   100   242  3367
  1000   428 44663  3706     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
A crop of lawsuits could finally settle the question of whether most digital assets are illegal securities offerings.  https://t.co/ilV1Qnlq2e,wired,0,0,0,0,"[    0   250  6792     9  8986   115  1747  6307     5   864     9   549
   144  1778  1781    32  2439  5157  6984     4  1437  1205   640    90
     4   876    73   718   846   134  1864 35760  1343   176   242     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1
"If you want a good night's sleep, maybe turn off your Twitter notifications for tonight. Maybe turn off all your notifications. Here's how.  https://t.co/64cVKRIwhc",wired,0,0,0,0,"[    0  1106    47   236    10   205   363    18  3581     6  2085  1004
   160   110   599 16926    13  3422     4  5359  1004   160    70   110
 16926     4  1398    18   141     4  1437  1205   640    90     4   876
    73  4027   438 40031  6934 11613   438     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1]",2
WIRED S-tier image stabilization. Satisfyingly tactile controls. Apple ProRes video recording. Handy focus/balance features.   TIRED Contrast-detect autofocus is good but not ideal. Middling battery life. Recording to SSD is not available yet.  https://t.co/wjebaOwEhy,wired,1,0,0,0,"[    0   771 43044   208    12 15512  2274 29632     4 41802  4048   352
 41047  5656     4  1257  1698 20028   569  5492     4  7406   219  1056
    73 30821  1575     4  1437  1437   255 43044 42079    12 17701  9041
  7241  1116 23189    16   205    53    45  5631     4   256 36651  3822
   301     4 34601     7 25250    16    45   577   648     4  1437  1205
   640    90     4   876    73   605   267  3209   102   673   605   717
 11108     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
WIRED Handheld controls make smooth camera moves easy. Rotating plate above ball joint is smart. Sturdy construction.  TIRED Steep learning curve. Quick-release plate occasionally gets stuck. Digital level is fairly useless. Expensive.  https://t.co/RGI2XNnnOE,wired,0,0,0,0,"[    0   771 43044  7406 11706  5656   146  6921  2280  3136  1365     4
  9104  1295  5299  1065  1011  2660    16  2793     4   312 36002  1663
     4  1437   255 43044  5527  2462  2239  9158     4 13287    12 27561
  5299 10930  1516  4889     4  6282   672    16  5342 23584     4 12806
 17355     4  1437  1205   640    90     4   876    73   500 21525   176
  1000   487 15688 29834     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
"988. That's the new number anyone in America can call or text for help if they feel suicidal or experience mental distress. You’re not alone. Reach out for help, no matter how depressed or isolated you feel.  https://t.co/R9AWacd6BW",wired,0,0,0,0,"[    0   466  4652     4   280    18     5    92   346  1268    11   730
    64   486    50  2788    13   244   114    51   619 23630    50   676
  2536 13250     4   370    17    27   241    45  1937     4 16054    66
    13   244     6   117   948   141 16658    50  8067    47   619     4
  1437  1205   640    90     4   876    73   500   466 10751  1043   417
   401 42150     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Teleportation has been a fixture in science fiction for well over 100 years, but is it actually possible? Let's get into it. (From 2021)  https://t.co/aLBMZfbypj",wired,0,0,0,0,"[    0 41854 41067    34    57    10 12319    11  2866 11845    13   157
    81   727   107     6    53    16    24   888   678   116  2780    18
   120    88    24     4    36  7605  8835    43  1437  1205   640    90
     4   876    73   102   574 13386  1301   506  1409   642   267     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",1
"While you put your boxes in the recycle bin, James Lake— a cardboard artist—takes recycling to a whole new level, and turns them into significant pieces of art:  https://t.co/1Zmy8zfNEQ",wired,0,0,0,0,"[    0  5771    47   342   110  7644    11     5 29814  6870     6   957
  1777   578    10 25081  3025   578    90  5556 11690     7    10  1086
    92   672     6     8  4072   106    88  1233  3745     9  1808    35
  1437  1205   640    90     4   876    73   134  1301  4783   398   329
   506  9009  1864     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
“We saw platforms take swift action regarding pro-Russia accounts when the Ukraine conflict started. But you don’t see that same sense of urgency with political content or developing countries like the Philippines.”  https://t.co/5pYYc3cD1H,wired,0,0,0,0,"[    0    17    48   170   794  4818   185 14975   814  2624  1759    12
 15685  2349    77     5  4174  3050   554     4   125    47   218    17
    27    90   192    14   276  1472     9 14195    19   559  1383    50
  2623   749   101     5  5639     4    17    46  1437  1205   640    90
     4   876    73   245   642 40969   438   246   438   495   134   725
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"It’s easy to set up and with the notable exception of Netflix, it comes with most streaming apps built in. But this Hisense comes at a high cost.   https://t.co/F8qWxeCsAQ",wired,0,0,0,0,"[    0   243    17    27    29  1365     7   278    62     8    19     5
  8091  8219     9  3909     6    24   606    19   144  5230  3798  1490
    11     4   125    42   832  9401   606    23    10   239   701     4
  1437  1437  1205   640    90     4   876    73   597   398  1343   771
 42336 31229   250  1864     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Using hydrogen is undoubtedly clean. But producing it can involve dirtier sources of energy.  https://t.co/h2VE7FskDE,wired,0,0,0,0,"[    0 36949 18303    16 14217  2382     4   125  5591    24    64  6877
 10667   906  1715     9  1007     4  1437  1205   640    90     4   876
    73   298   176  8856   406   597  7771 10089     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1
"During the pandemic, kids went home with laptops packed with surveillance software to keep them on task. But teachers, and police, are still using it. So what happens when a kid looks up abortion services in a state where it's outlawed?  https://t.co/5rItMsh8M1  📸: Getty  https://t.co/ifW87PdYnV",wired,0,0,0,0,"[    0 14229     5 23387 14414     6  1159   439   184    19 15962  6515
    19  5786  2257     7   489   106    15  3685     4   125  2948     6
     8   249     6    32   202   634    24     4   407    99  2594    77
    10  4607  1326    62  6428   518    11    10   194   147    24    18
 30827   116  1437  1205   640    90     4   876    73   245   338   243
   448  1193   398   448   134  1437  8103  9085 18537    35  4080  1437
  1205   640    90     4   876    73  1594   771  5677   510   417   975
   282   846     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"It's essentially what it sounds like, an extra layer of protection that you're able to switch on if you want to be as cautious as possible.  https://t.co/ggToCmi5RN",wired,0,0,0,0,"[    0   243    18  5700    99    24  4428   101     6    41  1823 10490
     9  2591    14    47   214   441     7  5405    15   114    47   236
     7    28    25  9420    25   678     4  1437  1205   640    90     4
   876    73  6149  3972   347  5408   245 39151     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",1
What Covid—and now monkeypox—reveals is that tackling outbreaks as a domestic problem simply does not work. Via @WIREDUK  https://t.co/ItWcklGGsr,wired,0,0,0,0,"[    0  2264 19150   808   578   463   122 25684 40682   578 21014  1536
    16    14 12985 22741    25    10  1897   936  1622   473    45   173
     4 17442   787   771 43044 10494  1437  1205   640    90     4   876
    73   243   771  2420   462 24592 37959     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1]",0
WIRED Reasonably large library of board games. Animations and sound effects add immersion.   TIRED Very expensive. Some games don't work well in this format. Music is annoying. Online multiplayer requires friend codes. (From 2021)  https://t.co/w9UK4KMs0L,wired,0,0,0,0,"[    0   771 43044 31613  4735   739  5560     9   792   426     4 38393
  1635     8  2369  3038  1606 35239     4  1437  1437   255 43044 12178
  3214     4   993   426   218    75   173   157    11    42  7390     4
  3920    16 19887     4  5855 30295  3441  1441 14284     4    36  7605
  8835    43  1437  1205   640    90     4   876    73   605   466 10494
   306   530 13123   288   574     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
What's the best Kindle? Our guide will help you decipher the differences.  https://t.co/WRVW3pffAE,wired,0,0,0,0,"[    0  2264    18     5   275 26309   116  1541  4704    40   244    47
 38869     5  5550     4  1437  1205   640    90     4   876    73 19839
 41399   246   642  3145 16329     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2
"VW's all-electric people carrier has finally been revealed. It's bursting with tech, can power your home, and even remembers how you drive.  https://t.co/vczSrbZ46a",wired,0,0,0,0,"[    0 41399    18    70    12 18986    82  6994    34  1747    57  1487
     4    85    18 28548    19  2903     6    64   476   110   184     6
     8   190 12621   141    47  1305     4  1437  1205   640    90     4
   876    73   705 10608   104 20815  1301  3761   102     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1]",2
"Ready to get the best sound quality of your life? From speakers and headphones to streaming amps, here are our favorite tools for gold-plated listening.  https://t.co/h14E7Vz81D",wired,0,0,0,0,"[    0 38458     7   120     5   275  2369  1318     9   110   301   116
  1740  6864     8 15684     7  5230 44938     6   259    32    84  2674
  3270    13  1637    12  2911  1070  6288     4  1437  1205   640    90
     4   876    73   298  1570   717   406   846   329  6668   495     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",2
Picking the right VPN service is serious business. Here are our top picks among commercial VPN providers.  https://t.co/20mq6XAi4K,wired,0,0,0,0,"[    0   510 10176     5   235 22441   544    16  1473   265     4  1398
    32    84   299  5916   566  1861 22441  4898     4  1437  1205   640
    90     4   876    73   844   119  1343   401  1000   250   118   306
   530     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]",1
"When dust accumulates on a solar panel it limits the panel's ability to draw power from the sun. When that solar panel is sitting on Mars, you've got yourself a problem.  https://t.co/2aDkH6Q34c",wired,0,0,0,0,"[    0  1779  8402 33232 15719    15    10  4118  2798    24  4971     5
  2798    18  1460     7  2451   476    31     5  3778     4   520    14
  4118  2798    16  2828    15  6507     6    47   348   300  2512    10
   936     4  1437  1205   640    90     4   876    73   176   102   495
   330   725   401  1864  3079   438     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
Finally some (kinda) good climate news: humans could keep global warming below 2 degrees Celsius. But only if countries stick to their pledges.  https://t.co/TF44tltUxo,wired,0,0,0,0,"[    0 35703   103    36 11584   102    43   205  2147   340    35  5868
   115   489   720  8232   874   132  4176 15807     4   125   129   114
   749  4757     7    49 19629     4  1437  1205   640    90     4   876
    73 20249  3305    90  7984   791  1178   139     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",2
"If a person dies with contacts in...does a mortician take them out? Will your cat actually eat you when you die? Victor M. Sweeney, a licensed funeral director and mortician, answers all these questions and much more:  https://t.co/zoSjavgGRb",wired,0,0,0,0,"[    0  1106    10   621  8524    19  9872    11   734 26692    10 18631
 14932   185   106    66   116  2290   110  4758   888  3529    47    77
    47  1597   116  8804   256     4 22955     6    10 10059  6172   736
     8 18631 14932     6  5274    70   209  1142     8   203    55    35
  1437  1205   640    90     4   876    73  6527   104   267  1469   571
 11621   428     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"“They would ask me to stop talking, to put it in writing, and then they’d tell me that was even worse.”   https://t.co/F8RJuaAINX",wired,0,0,0,0,"[    0    17    48  1213    74  1394   162     7   912  1686     6     7
   342    24    11  2410     6     8   172    51    17    27   417  1137
   162    14    21   190  3007     4    17    46  1437  1437  1205   640
    90     4   876    73   597   398   500   863  4324 33178  1000     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",0
"Scientists used painstaking research, genomics, and clever statistics to definitively track two distinct strains of the virus back to a wet market in Wuhan.  https://t.co/ZMmlzzL97q Via @WIREDUK",wired,0,0,0,0,"[    0 40816   341 31751   557     6 12358 26382     6     8 13074  6732
     7 35144  1349    80 11693 20897     9     5  6793   124     7    10
  7727   210    11   305  2957   260     4  1437  1205   640    90     4
   876    73  1301   448 18517  7399   574  6750  1343 17442   787   771
 43044 10494     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"The product of the secret ""Project Galileo"", the MoonSwatch is much more than just a hype juggernaut:  https://t.co/trNYp8eR1H  📸: Swatch Group  https://t.co/znRCfEvMUr",wired,0,0,0,0,"[    0   133  1152     9     5  3556    22 33347 41322  1297     5  5648
   104 11018    16   203    55    87    95    10 14761 23840 34699    35
  1437  1205   640    90     4   876    73  4328  9873   642   398   242
   500   134   725  1437  8103  9085 18537    35  3323 11175   826  1437
  1205   640    90     4   876    73 30083  5199   506 25377   448 38046
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"LED lanterns are low cost, use very little power, and will keep you from stubbing your toe in a pitch black house. (From 2021)  https://t.co/Y3upTapEi4",wired,0,0,0,0,"[    0 34482 35421    29    32   614   701     6   304   182   410   476
     6     8    40   489    47    31 35672  6721   110 14934    11    10
  3242   909   790     4    36  7605  8835    43  1437  1205   640    90
     4   876    73   975   246   658 45129   717   118   306     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1]",1
"What has eight legs, each tipped with four to eight claws, and resembles the hookah-smoking caterpillar from ""Alice in Wonderland?"" A Tardigrade! Because of their durability, scientists are experimenting with them and trying to learn what makes them so adaptable:  https://t.co/f5xST5JWJP",wired,0,0,0,0,"[    0  2264    34   799  5856     6   349 13402    19   237     7   799
 41082     6     8 26254     5  9337   895    12 37879 16648 24003    31
    22 43714    11 35607  1917    83   255  1120 23704  1829   328  3047
     9    49 28327     6  4211    32 26038    19   106     8   667     7
  1532    99   817   106    98  9037   868    35  1437  1205   640    90
     4   876    73   506   245  1178  4014   245   863   771 12887     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Keep your camping cool with one of these.  https://t.co/nHcaXLrog4,wired,0,0,0,0,"[    0 28407   110 16724  3035    19    65     9   209     4  1437  1205
   640    90     4   876    73   282   725  3245 35826 10191   306     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1
Summer Sale ends tonight!   Get unlimited access to  https://t.co/w8uI4ORkh2 and the print magazine for just $5.   https://t.co/PSzMLkfUUM  https://t.co/cik0AL1S7W,wired,0,0,0,0,"[    0 30913  9140  3587  3422   328  1437  1437  2315 12950   899     7
  1437  1205   640    90     4   876    73   605   398   257   100   306
  3411  8467   176     8     5  5780  4320    13    95    68   245     4
  1437  1437  1205   640    90     4   876    73  3888   329 10537   330
   506   791  5725  1437  1205   640    90     4   876    73  2520   330
   288  2118   134   104   406   771     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
